0 22.5488 3652.91 0 3652.91 -nan  
1.24721 18.7474 3037.07 -753.218 2283.86 0.106627  
1.25718 18.7573 3038.69 -751.606 2287.08 0.107274  
1.26716 18.7681 3040.43 -749.863 2290.57 0.107919  
1.27714 18.7796 3042.29 -747.998 2294.3 0.108562  
1.28712 18.7918 3044.27 -746.021 2298.25 0.109203  
1.29709 18.8046 3046.35 -743.943 2302.41 0.109843  
1.30707 18.818 3048.52 -741.772 2306.75 0.11048  
1.31705 18.8319 3050.77 -739.522 2311.25 0.111116  
1.32703 18.8462 3053.09 -737.202 2315.89 0.11175  
1.33701 18.8609 3055.46 -734.826 2320.64 0.112383  
1.34698 18.8758 3057.88 -732.406 2325.48 0.113014  
1.35696 18.891 3060.34 -729.954 2330.38 0.113644  
1.36694 18.9062 3062.8 -727.485 2335.32 0.114273  
1.37692 18.9215 3065.28 -725.011 2340.27 0.1149  
1.38689 18.9367 3067.74 -722.544 2345.2 0.115526  
1.39687 18.9518 3070.19 -720.097 2350.09 0.116151  
1.40685 18.9667 3072.61 -717.68 2354.93 0.116775  
1.41683 18.9814 3074.98 -715.305 2359.68 0.117397  
1.4268 18.9957 3077.31 -712.981 2364.33 0.118019  
1.43678 19.0097 3079.57 -710.716 2368.86 0.118639  
1.44676 19.0233 3081.77 -708.517 2373.25 0.119258  
1.45674 19.0364 3083.9 -706.391 2377.51 0.119877  
1.46672 19.049 3085.94 -704.343 2381.6 0.120494  
1.47669 19.0612 3087.91 -702.377 2385.53 0.12111  
1.48667 19.0728 3089.79 -700.497 2389.3 0.121726  
1.49665 19.0839 3091.59 -698.703 2392.88 0.12234  
1.50663 19.0944 3093.29 -696.999 2396.29 0.122954  
1.5166 19.1043 3094.9 -695.384 2399.52 0.123566  
1.52658 19.1138 3096.43 -693.86 2402.57 0.124178  
1.53656 19.1226 3097.86 -692.426 2405.44 0.124788  
1.54654 19.1309 3099.21 -691.081 2408.13 0.125398  
1.55651 19.1387 3100.46 -689.825 2410.64 0.126007  
1.56649 19.1459 3101.63 -688.658 2412.97 0.126615  
1.57647 19.1525 3102.71 -687.579 2415.13 0.127222  
1.58645 19.1587 3103.7 -686.587 2417.12 0.127828  
1.59642 19.1642 3104.61 -685.682 2418.93 0.128434  
1.6064 19.1693 3105.43 -684.864 2420.56 0.129038  
1.61638 19.1738 3106.16 -684.133 2422.02 0.129642  
1.62636 19.1778 3106.8 -683.489 2423.31 0.130245  
1.63634 19.1812 3107.36 -682.932 2424.43 0.130847  
1.64631 19.1841 3107.83 -682.462 2425.37 0.131448  
1.65629 19.1865 3108.21 -682.079 2426.13 0.132049  
1.66627 19.1883 3108.51 -681.781 2426.73 0.132648  
1.67625 19.1896 3108.72 -681.569 2427.15 0.133247  
1.68622 19.1904 3108.85 -681.439 2427.41 0.133845  
1.6962 19.1907 3108.9 -681.389 2427.51 0.134443  
1.70618 19.1906 3108.88 -681.415 2427.46 0.135039  
1.71616 19.19 3108.78 -681.509 2427.27 0.135635  
1.72613 19.189 3108.63 -681.666 2426.96 0.136231  
1.73611 19.1878 3108.42 -681.876 2426.54 0.136825  
1.74609 19.1862 3108.16 -682.129 2426.03 0.137419  
1.75607 19.1845 3107.88 -682.413 2425.47 0.138013  
1.76604 19.1826 3107.58 -682.714 2424.87 0.138605  
1.77602 19.1807 3107.28 -683.016 2424.26 0.139198  
1.786 19.179 3106.99 -683.304 2423.69 0.139789  
1.79598 19.1774 3106.74 -683.561 2423.18 0.14038  
1.80596 19.1761 3106.53 -683.768 2422.76 0.14097  
1.81593 19.1753 3106.39 -683.908 2422.49 0.14156  
1.82591 19.1749 3106.34 -683.965 2422.37 0.14215  
1.83589 19.1752 3106.38 -683.92 2422.46 0.142739  
1.84587 19.1762 3106.55 -683.759 2422.79 0.143327  
1.85584 19.178 3106.84 -683.468 2423.37 0.143915  
1.86582 19.1807 3107.27 -683.034 2424.24 0.144503  
1.8758 19.1843 3107.86 -682.448 2425.41 0.145091  
1.88578 19.1889 3108.6 -681.703 2426.9 0.145678  
1.89575 19.1945 3109.51 -680.794 2428.72 0.146265  
1.90573 19.2012 3110.59 -679.719 2430.87 0.146851  
1.91571 19.2088 3111.83 -678.48 2433.35 0.147438  
1.92569 19.2175 3113.23 -677.08 2436.15 0.148025  
1.93566 19.227 3114.78 -675.527 2439.25 0.148611  
1.94564 19.2375 3116.48 -673.83 2442.65 0.149197  
1.95562 19.2488 3118.31 -672 2446.31 0.149784  
1.9656 19.2608 3120.25 -670.052 2450.2 0.15037  
1.97558 19.2735 3122.3 -668.002 2454.3 0.150957  
1.98555 19.2866 3124.44 -665.867 2458.57 0.151544  
1.99553 19.3002 3126.64 -663.665 2462.97 0.152131  
2.00551 19.3141 3128.88 -661.417 2467.47 0.152718  
2.01549 19.3281 3131.16 -659.142 2472.02 0.153306  
2.02546 19.3422 3133.44 -656.861 2476.58 0.153894  
2.03544 19.3562 3135.7 -654.594 2481.11 0.154482  
2.04542 19.37 3137.93 -652.362 2485.57 0.155071  
2.0554 19.3834 3140.11 -650.184 2489.93 0.15566  
2.06537 19.3964 3142.21 -648.081 2494.13 0.156249  
2.07535 19.4088 3144.22 -646.07 2498.15 0.156839  
2.08533 19.4205 3146.12 -644.168 2501.96 0.15743  
2.09531 19.4315 3147.9 -642.393 2505.51 0.158021  
2.10528 19.4416 3149.53 -640.758 2508.78 0.158612  
2.11526 19.4507 3151.01 -639.276 2511.74 0.159204  
2.12524 19.4588 3152.33 -637.96 2514.37 0.159797  
2.13522 19.4659 3153.47 -636.819 2516.65 0.16039  
2.1452 19.4718 3154.43 -635.861 2518.57 0.160984  
2.15517 19.4765 3155.2 -635.092 2520.11 0.161578  
2.16515 19.4801 3155.77 -634.515 2521.26 0.162173  
2.17513 19.4825 3156.16 -634.132 2522.03 0.162768  
2.18511 19.4836 3156.35 -633.942 2522.4 0.163364  
2.19508 19.4836 3156.35 -633.944 2522.4 0.16396  
2.20506 19.4825 3156.16 -634.132 2522.03 0.164557  
2.21504 19.4802 3155.79 -634.499 2521.29 0.165154  
2.22502 19.4769 3155.25 -635.037 2520.22 0.165751  
2.23499 19.4726 3154.56 -635.733 2518.83 0.166349  
2.24497 19.4674 3153.72 -636.575 2517.14 0.166948  
2.25495 19.4614 3152.75 -637.548 2515.2 0.167546  
2.26493 19.4547 3151.66 -638.634 2513.03 0.168145  
2.27491 19.4474 3150.48 -639.816 2510.66 0.168744  
2.28488 19.4397 3149.22 -641.073 2508.15 0.169343  
2.29486 19.4316 3147.92 -642.384 2505.53 0.169942  
2.30484 19.4233 3146.57 -643.728 2502.85 0.170542  
2.31482 19.4149 3145.22 -645.082 2500.14 0.171141  
2.32479 19.4067 3143.88 -646.425 2497.45 0.17174  
2.33477 19.3986 3142.57 -647.734 2494.84 0.17234  
2.34475 19.3908 3141.32 -648.99 2492.33 0.172939  
2.35473 19.3836 3140.14 -650.172 2489.96 0.173538  
2.3647 19.3768 3139.05 -651.262 2487.78 0.174138  
2.37468 19.3708 3138.06 -652.245 2485.82 0.174737  
2.38466 19.3654 3137.2 -653.107 2484.1 0.175335  
2.39464 19.3609 3136.47 -653.836 2482.64 0.175934  
2.40461 19.3573 3135.88 -654.425 2481.46 0.176533  
2.41459 19.3546 3135.44 -654.867 2480.58 0.177131  
2.42457 19.3528 3135.15 -655.159 2479.99 0.177729  
2.43455 19.3519 3135.01 -655.301 2479.71 0.178327  
2.44453 19.352 3135.02 -655.293 2479.72 0.178925  
2.4545 19.3529 3135.17 -655.138 2480.03 0.179522  
2.46448 19.3547 3135.47 -654.843 2480.62 0.18012  
2.47446 19.3574 3135.9 -654.412 2481.48 0.180717  
2.48444 19.3608 3136.45 -653.853 2482.6 0.181315  
2.49441 19.365 3137.13 -653.172 2483.96 0.181912  
2.50439 19.3699 3137.93 -652.377 2485.55 0.182509  
2.51437 19.3755 3138.83 -651.475 2487.36 0.183107  
2.52435 19.3817 3139.83 -650.472 2489.36 0.183704  
2.53432 19.3885 3140.93 -649.372 2491.56 0.184302  
2.5443 19.3958 3142.12 -648.181 2493.94 0.184899  
2.55428 19.4037 3143.4 -646.901 2496.5 0.185497  
2.56426 19.4122 3144.77 -645.535 2499.24 0.186095  
2.57423 19.4211 3146.22 -644.084 2502.14 0.186694  
2.58421 19.4306 3147.75 -642.55 2505.2 0.187292  
2.59419 19.4406 3149.37 -640.932 2508.44 0.187892  
2.60417 19.4511 3151.07 -639.232 2511.84 0.188491  
2.61415 19.4621 3152.86 -637.449 2515.41 0.189091  
2.62412 19.4736 3154.72 -635.584 2519.14 0.189691  
2.6341 19.4856 3156.67 -633.639 2523.03 0.190292  
2.64408 19.4981 3158.69 -631.614 2527.08 0.190894  
2.65406 19.5111 3160.79 -629.513 2531.28 0.191496  
2.66403 19.5245 3162.96 -627.339 2535.63 0.192098  
2.67401 19.5383 3165.21 -625.098 2540.11 0.192702  
2.68399 19.5525 3167.51 -622.794 2544.72 0.193305  
2.69397 19.5671 3169.87 -620.435 2549.43 0.19391  
2.70394 19.5819 3172.27 -618.029 2554.24 0.194515  
2.71392 19.597 3174.72 -615.585 2559.13 0.19512  
2.7239 19.6123 3177.19 -613.114 2564.07 0.195727  
2.73388 19.6276 3179.68 -610.626 2569.05 0.196334  
2.74385 19.643 3182.17 -608.132 2574.04 0.196942  
2.75383 19.6584 3184.65 -605.645 2579.01 0.19755  
2.76381 19.6736 3187.12 -603.177 2583.95 0.198159  
2.77379 19.6886 3189.56 -600.739 2588.82 0.198769  
2.78377 19.7034 3191.95 -598.343 2593.61 0.199379  
2.79374 19.7179 3194.3 -596 2598.3 0.19999  
2.80372 19.732 3196.58 -593.721 2602.86 0.200602  
2.8137 19.7456 3198.78 -591.515 2607.27 0.201214  
2.82368 19.7587 3200.91 -589.391 2611.51 0.201827  
2.83365 19.7712 3202.94 -587.358 2615.58 0.202441  
2.84363 19.7832 3204.87 -585.424 2619.45 0.203055  
2.85361 19.7944 3206.7 -583.596 2623.1 0.20367  
2.86359 19.805 3208.41 -581.88 2626.53 0.204285  
2.87356 19.8149 3210.01 -580.283 2629.73 0.204901  
2.88354 19.824 3211.49 -578.809 2632.68 0.205518  
2.89352 19.8323 3212.83 -577.465 2635.36 0.206135  
2.9035 19.8397 3214.04 -576.255 2637.78 0.206753  
2.91347 19.8464 3215.11 -575.183 2639.93 0.207371  
2.92345 19.8521 3216.04 -574.255 2641.78 0.20799  
2.93343 19.8569 3216.82 -573.473 2643.35 0.208609  
2.94341 19.8608 3217.45 -572.842 2644.61 0.209229  
2.95339 19.8637 3217.93 -572.366 2645.56 0.209849  
2.96336 19.8657 3218.25 -572.047 2646.2 0.21047  
2.97334 19.8667 3218.4 -571.89 2646.51 0.211091  
2.98332 19.8666 3218.4 -571.897 2646.5 0.211712  
2.9933 19.8656 3218.22 -572.072 2646.15 0.212334  
3.00327 19.8634 3217.87 -572.418 2645.46 0.212957  
3.01325 19.8602 3217.35 -572.937 2644.42 0.213579  
3.02323 19.8559 3216.66 -573.634 2643.02 0.214202  
3.03321 19.8505 3215.78 -574.512 2641.27 0.214825  
3.04318 19.8439 3214.72 -575.573 2639.15 0.215449  
3.05316 19.8362 3213.47 -576.821 2636.65 0.216073  
3.06314 19.8273 3212.03 -578.26 2633.77 0.216697  
3.07312 19.8173 3210.4 -579.894 2630.5 0.217321  
3.08309 19.8059 3208.56 -581.725 2626.84 0.217945  
3.09307 19.7934 3206.53 -583.759 2622.77 0.218569  
3.10305 19.7796 3204.29 -585.997 2618.29 0.219194  
3.11303 19.7645 3201.84 -588.443 2613.4 0.219818  
3.12301 19.7481 3199.19 -591.1 2608.09 0.220442  
3.13298 19.7304 3196.32 -593.968 2602.35 0.221067  
3.14296 19.7113 3193.24 -597.049 2596.19 0.221691  
3.15294 19.691 3189.95 -600.342 2589.6 0.222315  
3.16292 19.6694 3186.44 -603.844 2582.6 0.222938  
3.17289 19.6465 3182.73 -607.552 2575.18 0.223562  
3.18287 19.6224 3178.83 -611.459 2567.37 0.224185  
3.19285 19.5971 3174.73 -615.557 2559.17 0.224808  
3.20283 19.5707 3170.45 -619.836 2550.62 0.22543  
3.2128 19.5433 3166.01 -624.28 2541.73 0.226051  
3.22278 19.5149 3161.42 -628.874 2532.54 0.226672  
3.23276 19.4858 3156.69 -633.598 2523.1 0.227292  
3.24274 19.4559 3151.86 -638.431 2513.43 0.227912  
3.25272 19.4256 3146.95 -643.348 2503.6 0.228531  
3.26269 19.3949 3141.97 -648.323 2493.65 0.229148  
3.27267 19.364 3136.97 -653.327 2483.64 0.229765  
3.28265 19.3331 3131.97 -658.33 2473.64 0.230381  
3.29263 19.3025 3127 -663.301 2463.7 0.230996  
3.3026 19.2722 3122.09 -668.209 2453.89 0.231609  
3.31258 19.2425 3117.28 -673.022 2444.26 0.232221  
3.32256 19.2136 3112.6 -677.709 2434.89 0.232832  
3.33254 19.1856 3108.07 -682.24 2425.83 0.233442  
3.34251 19.1588 3103.72 -686.588 2417.14 0.23405  
3.35249 19.1333 3099.59 -690.725 2408.86 0.234656  
3.36247 19.1092 3095.69 -694.628 2401.06 0.235261  
3.37245 19.0867 3092.04 -698.276 2393.76 0.235865  
3.38242 19.0658 3088.66 -701.652 2387.01 0.236466  
3.3924 19.0468 3085.57 -704.741 2380.83 0.237066  
3.40238 19.0295 3082.78 -707.532 2375.25 0.237664  
3.41236 19.0142 3080.3 -710.018 2370.28 0.23826  
3.42234 19.0007 3078.12 -712.196 2365.92 0.238855  
3.43231 18.9892 3076.25 -714.067 2362.18 0.239447  
3.44229 18.9795 3074.68 -715.634 2359.05 0.240038  
3.45227 18.9717 3073.41 -716.905 2356.5 0.240627  
3.46225 18.9656 3072.42 -717.889 2354.53 0.241214  
3.47222 18.9612 3071.71 -718.6 2353.11 0.241798  
3.4822 18.9584 3071.26 -719.053 2352.21 0.242381  
3.49218 18.9571 3071.05 -719.264 2351.78 0.242962  
3.50216 18.9571 3071.06 -719.252 2351.8 0.243541  
3.51213 18.9584 3071.27 -719.039 2352.23 0.244118  
3.52211 18.9609 3071.66 -718.643 2353.02 0.244693  
3.53209 18.9643 3072.22 -718.087 2354.13 0.245267  
3.54207 18.9686 3072.91 -717.393 2355.52 0.245838  
3.55204 18.9736 3073.72 -716.583 2357.13 0.246407  
3.56202 18.9791 3074.62 -715.68 2358.94 0.246975  
3.572 18.9851 3075.59 -714.707 2360.88 0.247541  
3.58198 18.9914 3076.61 -713.685 2362.93 0.248105  
3.59196 18.9979 3077.66 -712.638 2365.02 0.248667  
3.60193 19.0044 3078.71 -711.587 2367.12 0.249227  
3.61191 19.0107 3079.74 -710.554 2369.18 0.249786  
3.62189 19.0169 3080.73 -709.561 2371.17 0.250343  
3.63187 19.0226 3081.66 -708.627 2373.04 0.250899  
3.64184 19.0279 3082.52 -707.772 2374.75 0.251453  
3.65182 19.0326 3083.27 -707.015 2376.26 0.252006  
3.6618 19.0365 3083.91 -706.372 2377.54 0.252557  
3.67178 19.0397 3084.43 -705.861 2378.56 0.253106  
3.68175 19.0419 3084.79 -705.495 2379.3 0.253655  
3.69173 19.0432 3085 -705.286 2379.71 0.254202  
3.70171 19.0435 3085.04 -705.244 2379.8 0.254747  
3.71169 19.0426 3084.91 -705.378 2379.53 0.255292  
3.72166 19.0407 3084.59 -705.691 2378.9 0.255835  
3.73164 19.0376 3084.1 -706.185 2377.91 0.256377  
3.74162 19.0335 3083.42 -706.86 2376.56 0.256918  
3.7516 19.0282 3082.57 -707.711 2374.86 0.257457  
3.76158 19.0219 3081.56 -708.729 2372.83 0.257996  
3.77155 19.0147 3080.38 -709.903 2370.48 0.258534  
3.78153 19.0066 3079.07 -711.217 2367.85 0.25907  
3.79151 18.9978 3077.64 -712.651 2364.99 0.259606  
3.80149 18.9883 3076.11 -714.181 2361.93 0.260141  
3.81146 18.9785 3074.51 -715.78 2358.73 0.260674  
3.82144 18.9684 3072.88 -717.417 2355.46 0.261207  
3.83142 18.9583 3071.24 -719.058 2352.18 0.261739  
3.8414 18.9483 3069.63 -720.667 2348.96 0.26227  
3.85137 18.9389 3068.1 -722.206 2345.89 0.2628  
3.86135 18.93 3066.67 -723.638 2343.03 0.26333  
3.87133 18.9221 3065.38 -724.926 2340.45 0.263858  
3.88131 18.9153 3064.27 -726.036 2338.24 0.264386  
3.89128 18.9097 3063.37 -726.937 2336.44 0.264913  
3.90126 18.9056 3062.71 -727.602 2335.11 0.26544  
3.91124 18.9031 3062.3 -728.01 2334.29 0.265965  
3.92122 18.9023 3062.17 -728.145 2334.02 0.26649  
3.9312 18.9032 3062.32 -727.996 2334.32 0.267015  
3.94117 18.9059 3062.76 -727.557 2335.2 0.267538  
3.95115 18.9104 3063.49 -726.827 2336.66 0.268061  
3.96113 18.9167 3064.5 -725.809 2338.7 0.268584  
3.97111 18.9247 3065.8 -724.51 2341.29 0.269105  
3.98108 18.9344 3067.37 -722.939 2344.43 0.269627  
3.99106 18.9457 3069.2 -721.111 2348.09 0.270147  
4.00104 18.9585 3071.27 -719.041 2352.23 0.270668  
4.01102 18.9726 3073.56 -716.751 2356.81 0.271187  
4.02099 18.9879 3076.04 -714.263 2361.78 0.271706  
4.03097 19.0043 3078.7 -711.606 2367.09 0.272225  
4.04095 19.0216 3081.49 -708.81 2372.68 0.272743  
4.05093 19.0395 3084.39 -705.909 2378.48 0.273261  
4.0609 19.0578 3087.36 -702.938 2384.42 0.273778  
4.07088 19.0763 3090.36 -699.934 2390.43 0.274295  
4.08086 19.0948 3093.36 -696.934 2396.43 0.274811  
4.09084 19.1131 3096.32 -693.973 2402.35 0.275327  
4.10082 19.1309 3099.21 -691.084 2408.12 0.275842  
4.11079 19.1481 3101.99 -688.297 2413.69 0.276357  
4.12077 19.1645 3104.65 -685.638 2419.01 0.276871  
4.13075 19.18 3107.16 -683.129 2424.03 0.277385  
4.14073 19.1944 3109.5 -680.789 2428.71 0.277899  
4.1507 19.2078 3111.66 -678.629 2433.03 0.278412  
4.16068 19.2199 3113.63 -676.659 2436.97 0.278924  
4.17066 19.2309 3115.4 -674.884 2440.52 0.279436  
4.18064 19.2406 3116.98 -673.307 2443.67 0.279947  
4.19061 19.2491 3118.36 -671.926 2446.44 0.280458  
4.20059 19.2565 3119.55 -670.737 2448.81 0.280968  
4.21057 19.2627 3120.55 -669.736 2450.82 0.281478  
4.22055 19.2677 3121.38 -668.914 2452.46 0.281986  
4.23053 19.2718 3122.03 -668.262 2453.76 0.282495  
4.2405 19.2748 3122.52 -667.772 2454.75 0.283002  
4.25048 19.2769 3122.86 -667.433 2455.43 0.283509  
4.26046 19.2781 3123.06 -667.233 2455.83 0.284014  
4.27044 19.2786 3123.13 -667.161 2455.97 0.284519  
4.28041 19.2783 3123.09 -667.207 2455.88 0.285023  
4.29039 19.2774 3122.94 -667.358 2455.58 0.285527  
4.30037 19.2759 3122.69 -667.604 2455.09 0.286029  
4.31035 19.2738 3122.36 -667.934 2454.43 0.28653  
4.32032 19.2713 3121.96 -668.339 2453.62 0.28703  
4.3303 19.2685 3121.49 -668.808 2452.68 0.28753  
4.34028 19.2652 3120.97 -669.333 2451.63 0.288028  
4.35026 19.2617 3120.39 -669.906 2450.49 0.288525  
4.36023 19.2579 3119.78 -670.52 2449.26 0.289021  
4.37021 19.2539 3119.13 -671.168 2447.96 0.289516  
4.38019 19.2497 3118.46 -671.844 2446.61 0.29001  
4.39017 19.2454 3117.76 -672.545 2445.21 0.290503  
4.40015 19.241 3117.04 -673.265 2443.77 0.290994  
4.41012 19.2364 3116.3 -674.002 2442.3 0.291484  
4.4201 19.2318 3115.55 -674.753 2440.79 0.291973  
4.43008 19.2271 3114.78 -675.516 2439.27 0.292461  
4.44006 19.2223 3114.01 -676.289 2437.72 0.292948  
4.45003 19.2175 3113.23 -677.072 2436.16 0.293434  
4.46001 19.2126 3112.44 -677.864 2434.57 0.293918  
4.46999 19.2076 3111.63 -678.666 2432.97 0.294402  
